designation,longitude,latitude,strength,eta at east limb,days from east limb,Timestamp,URL
FS-2014-104,298.4,36.8,26,2014-11-08.5,0.5,2014-11-08.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.08_12:00:00.txt
FS-2014-102,277.2,23.1,203,2014-11-10.2,2.2,2014-11-08.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.08_12:00:00.txt
FS-2014-103,247.5,-13.6,7986,2014-11-12.5,4.5,2014-11-08.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.08_12:00:00.txt
FS-2014-106,178.7,12.3,436,2014-11-17.6,9.6,2014-11-08.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.08_12:00:00.txt
FS-2014-104,297.0,36.5,6,2014-11-09.1,0.1,2014-11-09.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.09_00:00:00.txt
FS-2014-101,299.9,-12.3,86,2014-11-09.1,0.1,2014-11-09.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.09_00:00:00.txt
FS-2014-102,275.0,25.0,68,2014-11-10.8,1.8,2014-11-09.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.09_00:00:00.txt
FS-2014-103,247.6,-13.6,7723,2014-11-13.0,4.0,2014-11-09.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.09_00:00:00.txt
FS-2014-106,177.8,12.3,512,2014-11-18.1,9.1,2014-11-09.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.09_00:00:00.txt
FS-2014-102,277.5,24.2,31,2014-11-10.1,1.1,2014-11-09.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.09_12:00:00.txt
FS-2014-103,247.0,-13.6,6987,2014-11-12.6,3.6,2014-11-09.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.09_12:00:00.txt
FS-2014-106,178.9,12.7,661,2014-11-17.6,8.6,2014-11-09.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.09_12:00:00.txt
FS-2014-107,160.8,-12.7,709,2014-11-19.0,10.0,2014-11-09.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.09_12:00:00.txt
FS-2014-103,247.0,-13.8,6925,2014-11-13.1,3.1,2014-11-10.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.10_00:00:00.txt
FS-2014-106,177.9,12.4,807,2014-11-18.1,8.1,2014-11-10.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.10_00:00:00.txt
FS-2014-107,161.4,-13.0,941,2014-11-19.5,9.5,2014-11-10.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.10_00:00:00.txt
FS-2014-103,247.1,-13.6,6418,2014-11-12.6,2.6,2014-11-10.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.10_12:00:00.txt
FS-2014-106,180.7,13.3,1033,2014-11-17.5,7.5,2014-11-10.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.10_12:00:00.txt
FS-2014-107,161.4,-12.9,1297,2014-11-19.0,9.0,2014-11-10.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.10_12:00:00.txt
FS-2014-103,247.6,-13.2,6456,2014-11-13.0,2.0,2014-11-11.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.11_00:00:00.txt
FS-2014-106,187.1,15.1,1745,2014-11-17.5,6.5,2014-11-11.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.11_00:00:00.txt
FS-2014-107,164.6,-13.5,1702,2014-11-19.3,8.3,2014-11-11.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.11_00:00:00.txt
FS-2014-103,246.9,-13.7,5726,2014-11-12.6,1.6,2014-11-11.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.11_12:00:00.txt
FS-2014-106,187.6,14.8,1650,2014-11-17.0,6.0,2014-11-11.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.11_12:00:00.txt
FS-2014-107,165.4,-13.9,2139,2014-11-18.7,7.7,2014-11-11.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.11_12:00:00.txt
FS-2014-103,245.6,-13.4,4959,2014-11-13.2,1.2,2014-11-12.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.12_00:00:00.txt
FS-2014-106,188.0,15.1,1481,2014-11-17.4,5.4,2014-11-12.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.12_00:00:00.txt
FS-2014-107,165.3,-13.7,2136,2014-11-19.2,7.2,2014-11-12.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.12_00:00:00.txt
FS-2014-103,242.6,-14.0,3699,2014-11-12.9,0.9,2014-11-12.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.12_12:00:00.txt
FS-2014-106,188.1,16.6,1517,2014-11-16.9,4.9,2014-11-12.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.12_12:00:00.txt
FS-2014-107,162.1,-14.5,3397,2014-11-19.0,7.0,2014-11-12.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.12_12:00:00.txt
FS-2014-103,239.9,-13.6,2755,2014-11-13.6,0.6,2014-11-13.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.13_00:00:00.txt
FS-2014-106,188.3,17.7,1252,2014-11-17.4,4.4,2014-11-13.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.13_00:00:00.txt
FS-2014-107,162.8,-14.6,3747,2014-11-19.5,6.5,2014-11-13.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.13_00:00:00.txt
FS-2014-108,109.0,18.2,831,2014-11-23.5,10.5,2014-11-13.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.13_00:00:00.txt
FS-2014-103,236.0,-14.6,1389,2014-11-13.4,0.4,2014-11-13.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.13_12:00:00.txt
FS-2014-106,190.1,18.5,976,2014-11-16.7,3.7,2014-11-13.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.13_12:00:00.txt
FS-2014-107,162.4,-15.0,4442,2014-11-18.9,5.9,2014-11-13.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.13_12:00:00.txt
FS-2014-108,112.0,15.8,1219,2014-11-22.6,9.6,2014-11-13.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.13_12:00:00.txt
FS-2014-103,232.8,-15.4,440,2014-11-14.2,0.2,2014-11-14.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.14_00:00:00.txt
FS-2014-106,189.7,18.5,859,2014-11-17.3,3.3,2014-11-14.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.14_00:00:00.txt
FS-2014-107,162.6,-14.8,4333,2014-11-19.5,5.5,2014-11-14.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.14_00:00:00.txt
FS-2014-108,110.1,16.7,1586,2014-11-23.4,9.4,2014-11-14.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.14_00:00:00.txt
FS-2014-106,190.6,18.3,543,2014-11-16.8,2.8,2014-11-14.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.14_12:00:00.txt
FS-2014-107,162.6,-14.3,4504,2014-11-19.0,5.0,2014-11-14.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.14_12:00:00.txt
FS-2014-108,109.2,15.5,1935,2014-11-22.9,8.9,2014-11-14.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.14_12:00:00.txt
FS-2014-106,191.9,19.1,461,2014-11-17.2,2.2,2014-11-15.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.15_00:00:00.txt
FS-2014-107,162.0,-13.9,4206,2014-11-19.5,4.5,2014-11-15.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.15_00:00:00.txt
FS-2014-108,107.4,17.4,2320,2014-11-23.6,8.6,2014-11-15.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.15_00:00:00.txt
FS-2014-109,78.2,15.6,685,2014-11-25.7,10.7,2014-11-15.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.15_00:00:00.txt
FS-2014-106,192.3,19.3,241,2014-11-16.6,1.6,2014-11-15.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.15_12:00:00.txt
FS-2014-107,161.7,-13.7,3802,2014-11-19.0,4.0,2014-11-15.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.15_12:00:00.txt
FS-2014-108,107.4,16.6,2310,2014-11-23.1,8.1,2014-11-15.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.15_12:00:00.txt
FS-2014-109,77.4,15.3,735,2014-11-25.3,10.3,2014-11-15.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.15_12:00:00.txt
FS-2014-106,191.7,22.0,181,2014-11-17.2,1.2,2014-11-16.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.16_00:00:00.txt
FS-2014-107,161.3,-13.1,3536,2014-11-19.6,3.6,2014-11-16.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.16_00:00:00.txt
FS-2014-108,106.8,17.1,2324,2014-11-23.6,7.6,2014-11-16.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.16_00:00:00.txt
FS-2014-110,87.1,-6.4,469,2014-11-25.0,9.0,2014-11-16.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.16_00:00:00.txt
FS-2014-109,77.3,15.7,976,2014-11-25.8,9.8,2014-11-16.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.16_00:00:00.txt
FS-2014-106,189.0,24.8,48,2014-11-16.9,0.9,2014-11-16.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.16_12:00:00.txt
FS-2014-107,161.8,-12.0,3496,2014-11-19.0,3.0,2014-11-16.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.16_12:00:00.txt
FS-2014-111,113.5,-21.0,416,2014-11-22.8,6.8,2014-11-16.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.16_12:00:00.txt
FS-2014-108,106.3,16.1,2286,2014-11-23.1,7.1,2014-11-16.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.16_12:00:00.txt
FS-2014-110,90.2,-9.1,901,2014-11-24.4,8.4,2014-11-16.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.16_12:00:00.txt
FS-2014-109,76.9,15.4,1046,2014-11-25.4,9.4,2014-11-16.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.16_12:00:00.txt
FS-2014-106,186.8,25.0,111,2014-11-17.5,0.5,2014-11-17.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.17_00:00:00.txt
FS-2014-107,162.3,-10.9,4123,2014-11-19.5,2.5,2014-11-17.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.17_00:00:00.txt
FS-2014-111,114.5,-22.0,100,2014-11-23.2,6.2,2014-11-17.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.17_00:00:00.txt
FS-2014-108,105.3,16.5,2328,2014-11-23.7,6.7,2014-11-17.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.17_00:00:00.txt
FS-2014-110,95.9,-13.4,2115,2014-11-24.5,7.5,2014-11-17.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.17_00:00:00.txt
FS-2014-109,78.4,15.0,1796,2014-11-25.7,8.7,2014-11-17.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.17_00:00:00.txt
FS-2014-106,185.2,25.3,48,2014-11-17.1,0.1,2014-11-17.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.17_12:00:00.txt
FS-2014-107,163.8,-10.4,3591,2014-11-18.9,1.9,2014-11-17.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.17_12:00:00.txt
FS-2014-111,114.0,-24.4,42,2014-11-22.8,5.8,2014-11-17.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.17_12:00:00.txt
FS-2014-108,104.8,15.8,2238,2014-11-23.3,6.3,2014-11-17.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.17_12:00:00.txt
FS-2014-110,89.1,-2.5,4471,2014-11-24.4,7.4,2014-11-17.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.17_12:00:00.txt
FS-2014-109,84.0,17.1,234,2014-11-24.8,7.8,2014-11-17.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.17_12:00:00.txt
FS-2014-107,163.0,-11.2,3402,2014-11-19.4,1.4,2014-11-18.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.18_00:00:00.txt
FS-2014-108,104.4,15.3,1990,2014-11-23.8,5.8,2014-11-18.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.18_00:00:00.txt
FS-2014-110,89.7,-4.2,5777,2014-11-24.9,6.9,2014-11-18.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.18_00:00:00.txt
FS-2014-109,84.9,16.9,147,2014-11-25.3,7.3,2014-11-18.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.18_00:00:00.txt
FS-2014-107,163.1,-11.0,2597,2014-11-18.9,0.9,2014-11-18.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.18_12:00:00.txt
FS-2014-108,104.3,15.4,1888,2014-11-23.3,5.3,2014-11-18.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.18_12:00:00.txt
FS-2014-110,88.4,-2.6,5922,2014-11-24.5,6.5,2014-11-18.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.18_12:00:00.txt
FS-2014-107,159.5,-11.0,1801,2014-11-19.7,0.7,2014-11-19.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.19_00:00:00.txt
FS-2014-108,104.0,14.8,1749,2014-11-23.8,4.8,2014-11-19.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.19_00:00:00.txt
FS-2014-110,88.0,-2.7,6429,2014-11-25.0,6.0,2014-11-19.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.19_00:00:00.txt
FS-2014-107,156.4,-11.5,741,2014-11-19.5,0.5,2014-11-19.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.19_12:00:00.txt
FS-2014-108,103.2,13.4,251,2014-11-23.4,4.4,2014-11-19.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.19_12:00:00.txt
FS-2014-110,88.9,2.3,7915,2014-11-24.4,5.4,2014-11-19.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.19_12:00:00.txt
FS-2014-107,147.4,-13.0,134,2014-11-20.6,0.6,2014-11-20.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.20_00:00:00.txt
FS-2014-108,103.4,11.4,114,2014-11-23.9,3.9,2014-11-20.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.20_00:00:00.txt
FS-2014-110,88.5,2.1,8056,2014-11-25.0,5.0,2014-11-20.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.20_00:00:00.txt
FS-2014-107,147.7,-13.3,38,2014-11-20.1,0.1,2014-11-20.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.20_12:00:00.txt
FS-2014-110,85.1,4.7,8278,2014-11-24.7,4.7,2014-11-20.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.20_12:00:00.txt
FS-2014-110,85.0,4.3,8166,2014-11-25.2,4.2,2014-11-21.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.21_00:00:00.txt
FS-2014-112,45.3,-12.9,1129,2014-11-28.3,7.3,2014-11-21.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.21_00:00:00.txt
FS-2014-110,83.0,5.8,7729,2014-11-24.9,3.9,2014-11-21.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.21_12:00:00.txt
FS-2014-112,44.8,-13.7,1554,2014-11-27.9,6.9,2014-11-21.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.21_12:00:00.txt
FS-2014-110,83.4,5.1,6933,2014-11-25.4,3.4,2014-11-22.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.22_00:00:00.txt
FS-2014-112,43.9,-13.8,1628,2014-11-28.4,6.4,2014-11-22.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.22_00:00:00.txt
FS-2014-113,16.3,12.9,498,2014-11-30.4,8.4,2014-11-22.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.22_00:00:00.txt
FS-2014-110,81.7,6.1,5913,2014-11-25.0,3.0,2014-11-22.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.22_12:00:00.txt
FS-2014-112,44.6,-12.6,1639,2014-11-27.9,5.9,2014-11-22.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.22_12:00:00.txt
FS-2014-113,9.8,15.7,821,2014-11-30.5,8.5,2014-11-22.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.22_12:00:00.txt
FS-2014-110,81.6,5.9,5391,2014-11-25.5,2.5,2014-11-23.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.23_00:00:00.txt
FS-2014-112,43.8,-12.8,1643,2014-11-28.4,5.4,2014-11-23.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.23_00:00:00.txt
FS-2014-113,11.3,15.0,991,2014-11-30.8,7.8,2014-11-23.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.23_00:00:00.txt
FS-2014-110,78.8,7.1,4319,2014-11-25.3,2.3,2014-11-23.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.23_12:00:00.txt
FS-2014-112,41.9,-13.4,2088,2014-11-28.1,5.1,2014-11-23.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.23_12:00:00.txt
FS-2014-113,9.5,15.9,1087,2014-11-30.5,7.5,2014-11-23.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.23_12:00:00.txt
FS-2014-110,78.6,6.9,4163,2014-11-25.8,1.8,2014-11-24.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.24_00:00:00.txt
FS-2014-112,39.0,-13.4,2226,2014-11-28.8,4.8,2014-11-24.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.24_00:00:00.txt
FS-2014-113,10.6,15.1,1241,2014-11-30.9,6.9,2014-11-24.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.24_00:00:00.txt
FS-2014-110,67.3,9.9,4208,2014-11-26.1,2.1,2014-11-24.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.24_12:00:00.txt
FS-2014-112,36.1,-13.6,2471,2014-11-28.5,4.5,2014-11-24.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.24_12:00:00.txt
FS-2014-113,4.8,16.3,1637,2014-11-30.9,6.9,2014-11-24.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.24_12:00:00.txt
FS-2014-110,67.2,9.8,3648,2014-11-26.7,1.7,2014-11-25.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.25_00:00:00.txt
FS-2014-112,35.4,-13.7,2122,2014-11-29.1,4.1,2014-11-25.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.25_00:00:00.txt
FS-2014-113,4.1,16.2,1618,2014-12-01.5,6.5,2014-11-25.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.25_00:00:00.txt
FS-2014-114,349.9,-5.4,507,2014-12-02.5,7.5,2014-11-25.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.25_00:00:00.txt
FS-2014-115,311.5,-11.5,552,2014-12-05.4,10.4,2014-11-25.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.25_00:00:00.txt
FS-2014-110,57.4,12.7,3095,2014-11-26.9,1.9,2014-11-25.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.25_12:00:00.txt
FS-2014-112,35.5,-13.6,2169,2014-11-28.6,3.6,2014-11-25.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.25_12:00:00.txt
FS-2014-113,3.4,16.6,1978,2014-12-01.0,6.0,2014-11-25.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.25_12:00:00.txt
FS-2014-114,351.1,-6.6,826,2014-12-01.9,6.9,2014-11-25.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.25_12:00:00.txt
FS-2014-115,305.2,-11.1,658,2014-12-05.3,10.3,2014-11-25.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.25_12:00:00.txt
FS-2014-110,53.9,13.8,1927,2014-11-27.7,1.7,2014-11-26.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.26_00:00:00.txt
FS-2014-112,34.6,-14.1,1755,2014-11-29.2,3.2,2014-11-26.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.26_00:00:00.txt
FS-2014-113,4.4,15.5,1762,2014-12-01.4,5.4,2014-11-26.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.26_00:00:00.txt
FS-2014-114,351.9,-6.1,1070,2014-12-02.3,6.3,2014-11-26.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.26_00:00:00.txt
FS-2014-115,308.8,-11.1,1303,2014-12-05.6,9.6,2014-11-26.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.26_00:00:00.txt
FS-2014-110,40.0,17.7,1350,2014-11-28.2,2.2,2014-11-26.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.26_12:00:00.txt
FS-2014-112,36.5,-13.0,1936,2014-11-28.5,2.5,2014-11-26.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.26_12:00:00.txt
FS-2014-113,5.1,16.3,1964,2014-11-30.9,4.9,2014-11-26.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.26_12:00:00.txt
FS-2014-114,350.0,-7.1,1328,2014-12-02.0,6.0,2014-11-26.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.26_12:00:00.txt
FS-2014-115,305.2,-10.2,1255,2014-12-05.3,9.3,2014-11-26.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.26_12:00:00.txt
FS-2014-110,38.8,18.1,905,2014-11-28.8,1.8,2014-11-27.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.27_00:00:00.txt
FS-2014-112,36.6,-13.3,1451,2014-11-29.0,2.0,2014-11-27.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.27_00:00:00.txt
FS-2014-113,5.6,16.2,1507,2014-12-01.3,4.3,2014-11-27.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.27_00:00:00.txt
FS-2014-114,350.1,-7.1,1373,2014-12-02.5,5.5,2014-11-27.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.27_00:00:00.txt
FS-2014-115,308.4,-10.9,1504,2014-12-05.6,8.6,2014-11-27.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.27_00:00:00.txt
FS-2014-112,35.9,-13.4,1305,2014-11-28.6,1.6,2014-11-27.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.27_12:00:00.txt
FS-2014-110,30.5,18.4,838,2014-11-28.9,1.9,2014-11-27.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.27_12:00:00.txt
FS-2014-113,5.7,17.2,1516,2014-11-30.8,3.8,2014-11-27.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.27_12:00:00.txt
FS-2014-114,350.0,-7.2,1303,2014-12-02.0,5.0,2014-11-27.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.27_12:00:00.txt
FS-2014-115,304.7,-10.0,1475,2014-12-05.4,8.4,2014-11-27.5,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.27_12:00:00.txt
FS-2014-112,33.2,-15.8,843,2014-11-29.3,1.3,2014-11-28.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.28_00:00:00.txt
FS-2014-110,29.8,19.6,553,2014-11-29.5,1.5,2014-11-28.0,http://jsoc.stanford.edu/data/farside/AR_Lists/2014/AR_LIST_2014.11.28_00:00:00.txt
